1,1,1,4,0.11,0.26,0.1,0.53,0.05,0.13,0.05,0.77
35,9,3,2,0.15,0.35,0.15,0.35,0.08,0.34,0.08,0.5
35,10,0,4,0.02,0.09,0.14,0.75,0.02,0.09,0.14,0.75
36,1,1,4,0.04,0.16,0.09,0.71,0.04,0.16,0.09,0.71
36,2,1,4,0.03,0.12,0.12,0.73,0.03,0.12,0.12,0.73
36,3,5,1,0.08,0.08,0.19,0.65,0.08,0.08,0.19,0.65
36,4,3,4,0.09,0.24,0.23,0.44,0.11,0.17,0.17,0.55
36,5,5,2,0.24,0.18,0.08,0.5,0.24,0.18,0.08,0.5
36,6,3,2,0.14,0.28,0.21,0.37,0.14,0.28,0.21,0.37
36,7,4,4,0.1,0.28,0.14,0.48,0.1,0.28,0.14,0.48
36,8,3,4,0.16,0.35,0.15,0.34,0.13,0.28,0.11,0.48
36,9,1,2,0.23,0.29,0.2,0.28,0.18,0.22,0.15,0.45
36,10,4,4,0.14,0.25,0.25,0.36,0.13,0.22,0.22,0.43
37,1,0,4,0,0.31,0.07,0.62,0,0,0,1
37,2,0,4,0.03,0.05,0.12,0.8,0,0,0,1
37,3,6,1,0,0.06,0.31,0.63,0,0,0,1
37,4,1,4,0.06,0.18,0.18,0.58,0,0,0,1
37,5,6,2,0.3,0.08,0.06,0.56,0.15,0.04,0.03,0.78
37,6,2,2,0.07,0.26,0.16,0.51,0.05,0.18,0.1,0.67
37,7,1,4,0.02,0.3,0.05,0.63,0.02,0.18,0.03,0.77
37,8,2,4,0.11,0.21,0.06,0.62,0.07,0.13,0.04,0.76
37,9,2,2,0.1,0.35,0.07,0.48,0.07,0.21,0.04,0.68
37,10,2,4,0,0.26,0.26,0.48,0,0.18,0.18,0.64
38,1,0,4,0.18,0.22,0.26,0.34,0.09,0.16,0.25,0.5
38,2,1,4,0.16,0.17,0.27,0.4,0.1,0.14,0.25,0.51
38,3,5,1,0.06,0.09,0.42,0.43,0.06,0.09,0.29,0.56
38,4,1,4,0.12,0.21,0.25,0.42,0.08,0.15,0.2,0.57
38,5,3,2,0.18,0.13,0.25,0.44,0.15,0.13,0.21,0.51
38,6,3,2,0.06,0.34,0.07,0.53,0.06,0.34,0.07,0.53
38,7,2,4,0.03,0.39,0.03,0.55,0.03,0.39,0.03,0.55
38,8,1,4,0.09,0.17,0.15,0.59,0.09,0.17,0.15,0.59
38,9,2,2,0.12,0.35,0.1,0.43,0.12,0.27,0.11,0.5
38,10,2,4,0.1,0.29,0.18,0.43,0.05,0.26,0.14,0.55
39,1,0,4,0.05,0.3,0.25,0.4,0,0.17,0.13,0.7
39,2,0,4,0.05,0.07,0.13,0.75,0.02,0.05,0.08,0.85
39,3,6,1,0.03,0.08,0.09,0.8,0,0,0.2,0.8
39,4,1,4,0.04,0.13,0.28,0.55,0.04,0.05,0.23,0.68
39,5,5,2,0.29,0.16,0.05,0.5,0.21,0.14,0.05,0.6
39,6,4,2,0.1,0.4,0.1,0.4,0.1,0.2,0.1,0.6
39,7,0,4,0.02,0.11,0.02,0.85,0.02,0.11,0.02,0.85
39,8,0,4,0.05,0.15,0.05,0.75,0.01,0.13,0.01,0.85
39,9,4,2,0.1,0.4,0.1,0.4,0.1,0.4,0.1,0.4
39,10,0,4,0.05,0.15,0.1,0.7,0.05,0.1,0.15,0.7
40,1,0,4,0.25,0.25,0.25,0.25,0.51,0.17,0.16,0.16
40,2,0,4,0.16,0.16,0.15,0.53,0.13,0.12,0.11,0.64
40,3,6,1,0.15,0.15,0.15,0.55,0.12,0.11,0.11,0.66
40,4,0,4,0,0.18,0.18,0.64,0,0.06,0.35,0.59
40,5,4,2,0.49,0,0,0.51,0.46,0,0,0.54
40,6,0,2,0,0.37,0.15,0.48,0,0.39,0.03,0.58
40,7,0,4,0,0.49,0,0.51,0,0.36,0,0.64
40,8,0,4,0,0.14,0.35,0.51,0,0,0.42,0.58
40,9,2,2,0,0.4,0.1,0.5,0,0.42,0.06,0.52
40,10,0,4,0,0.38,0.23,0.39,0,0.46,0.08,0.46
41,1,0,4,0.09,0.28,0.14,0.49,0.1,0.26,0.14,0.5
41,2,0,4,0.1,0.09,0.18,0.63,0.1,0.09,0.18,0.63
41,3,6,1,0.1,0.1,0.35,0.45,0.1,0.1,0.27,0.53
41,4,0,4,0.08,0.12,0.29,0.51,0.08,0.12,0.25,0.55
41,5,3,2,0.15,0.15,0.15,0.55,0.15,0.15,0.15,0.55
41,6,3,2,0.14,0.25,0.16,0.45,0.13,0.24,0.15,0.48
41,7,0,4,0,0.37,0.05,0.58,0,0.31,0.05,0.64
41,8,0,4,0.15,0.25,0.15,0.45,0.1,0.2,0.1,0.6
41,9,3,2,0.2,0.3,0.2,0.3,0.1,0.25,0.1,0.55
41,10,0,4,0.05,0.16,0.29,0.5,0.04,0.15,0.25,0.56
42,1,1,4,0.06,0.28,0.28,0.38,0.06,0.2,0.2,0.54
42,2,1,4,0.1,0.1,0.3,0.5,0.05,0.05,0.15,0.75
42,3,6,1,0.1,0.1,0.2,0.6,0.06,0.06,0.1,0.78
42,4,1,4,0.1,0.25,0.25,0.4,0.05,0.1,0.1,0.75
42,5,4,2,0.2,0.2,0.2,0.4,0.15,0.15,0.1,0.6
42,6,4,2,0.1,0.3,0.1,0.5,0.1,0.2,0.1,0.6
42,7,1,4,0.1,0.3,0.1,0.5,0.05,0.2,0.05,0.7
42,8,1,4,0.15,0.35,0.15,0.35,0.15,0.3,0.2,0.35
42,9,4,2,0.15,0.3,0.15,0.4,0.05,0.3,0.15,0.5
42,10,1,4,0.2,0.2,0.1,0.5,0.2,0.2,0.1,0.5
43,1,3,4,0.05,0.1,0.1,0.75,0.05,0.1,0.1,0.75
43,2,4,4,0.15,0.1,0.3,0.45,0.15,0.1,0.3,0.45
43,3,5,1,0.1,0.05,0.5,0.35,0.1,0.05,0.5,0.35
43,4,4,4,0.15,0.2,0.25,0.4,0.15,0.2,0.25,0.4
43,5,4,2,0.3,0.05,0.3,0.35,0.3,0.05,0.3,0.35
43,6,3,2,0.1,0.35,0.15,0.4,0.1,0.35,0.15,0.4
43,7,4,4,0.15,0.3,0.15,0.4,0.15,0.3,0.15,0.4
43,8,4,4,0.25,0.1,0.25,0.4,0.2,0.1,0.2,0.5
43,9,5,2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4
43,10,4,4,0.1,0.25,0.25,0.4,0.1,0.25,0.25,0.4
44,1,0,4,0.08,0.21,0.23,0.48,0.08,0.18,0.18,0.56
44,2,0,4,0.08,0.15,0.15,0.62,0.06,0.08,0.08,0.78
44,3,6,1,0.06,0.06,0.25,0.63,0.06,0.06,0.12,0.76
44,4,0,4,0.1,0.2,0.2,0.5,0.1,0.16,0.16,0.58
44,5,6,2,0.13,0.11,0.08,0.68,0.16,0.01,0.01,0.82
44,6,2,2,0.05,0.35,0.1,0.5,0.05,0.21,0.1,0.64
44,7,0,4,0,0.29,0.01,0.7,0,0.32,0.01,0.67
44,8,1,4,0.11,0.11,0.11,0.67,0.04,0.27,0.04,0.65
44,9,3,2,0.03,0.19,0.23,0.55,0.03,0.19,0.14,0.64
44,10,1,4,0.1,0.16,0.21,0.53,0.1,0.16,0.21,0.53
45,1,1,4,0.08,0.16,0.21,0.55,0.06,0.09,0.16,0.69
45,2,2,4,0.07,0.14,0.33,0.46,0.05,0.1,0.22,0.63
45,3,5,1,0.23,0.23,0.23,0.31,0.18,0.18,0.17,0.47
45,4,2,4,0.13,0.13,0.12,0.62,0.11,0.1,0.09,0.7
45,5,6,2,0.26,0.08,0.16,0.5,0.21,0.07,0.12,0.6
45,6,6,2,0.1,0.09,0.09,0.72,0.09,0.08,0.08,0.75
45,7,0,4,0,0,0,1,0,0,0,1
45,8,1,4,0.1,0.09,0.09,0.72,0.1,0.09,0.09,0.72
45,9,6,2,0.12,0.12,0.11,0.65,0.12,0.12,0.11,0.65
45,10,0,4,0,0,0,1,0,0,0,1
46,1,1,4,0.12,0.26,0.24,0.38,0.08,0.14,0.13,0.65
46,2,0,4,0,0,0.19,0.81,0,0,0,1
46,3,6,1,0,0,0,1,0,0,0,1
46,4,0,4,0,0,0,1,0,0,0,1
46,5,4,2,0.39,0.29,0.03,0.29,0,0,0.35,0.65
46,6,5,2,0,0,0.56,0.44,0,0,0.8,0.2
46,7,1,4,0,0.41,0.03,0.56,0,0.41,0.03,0.56
46,8,2,4,0,0,0.22,0.78,0,0,0.22,0.78
46,9,3,2,0,0.29,0,0.71,0,0.22,0,0.78
46,10,1,4,0.04,0.27,0,0.69,0.04,0.22,0,0.74
47,1,0,4,0.1,0.21,0.28,0.41,0.1,0.15,0.25,0.5
47,2,0,4,0.25,0.15,0.25,0.35,0.1,0.15,0.25,0.5
47,3,0,1,0.25,0.05,0.25,0.45,0.2,0.05,0.25,0.5
47,4,1,4,0.1,0.2,0.2,0.5,0.1,0.1,0.1,0.7
47,5,5,2,0.35,0.15,0.15,0.35,0.25,0.13,0.12,0.5
47,6,5,2,0.25,0.25,0.15,0.35,0.14,0.2,0.13,0.53
47,7,1,4,0.05,0.25,0.05,0.65,0.05,0.15,0.05,0.75
47,8,1,4,0.1,0.1,0.1,0.7,0.05,0.05,0.3,0.6
47,9,5,2,0.2,0.3,0.2,0.3,0.12,0.13,0.15,0.6
47,10,0,4,0.15,0.15,0.15,0.55,0.05,0.07,0.06,0.82
48,1,0,4,0.3,0.02,0.12,0.56,0.3,0.02,0.12,0.56
48,2,0,4,0.07,0.2,0.13,0.6,0.07,0.1,0.13,0.7
48,3,6,1,0.1,0.1,0.37,0.43,0.1,0.1,0.1,0.7
48,4,0,4,0.08,0.17,0.25,0.5,0.08,0.17,0.25,0.5
48,5,6,2,0.33,0.11,0.07,0.49,0.33,0.11,0.07,0.49
48,6,6,2,0.03,0.08,0.37,0.52,0.03,0.08,0.29,0.6
48,7,3,4,0.02,0.36,0.01,0.61,0.02,0.36,0.01,0.61
48,8,2,4,0.05,0.41,0.05,0.49,0.05,0.27,0.05,0.63
48,9,5,2,0.08,0.4,0.1,0.42,0.1,0.26,0.13,0.51
48,10,0,4,0.04,0.26,0.24,0.46,0.04,0.16,0.13,0.67
49,1,0,4,0,0.15,0.15,0.7,0,0.15,0.15,0.7
49,2,0,4,0,0.15,0.25,0.6,0,0.1,0.1,0.8
49,3,4,1,0.08,0.05,0.43,0.44,0,0,0.1,0.9
49,4,0,4,0.1,0.2,0.2,0.5,0.05,0.05,0.05,0.85
49,5,4,2,0.2,0.03,0.15,0.62,0.05,0.03,0.02,0.9
49,6,2,2,0.1,0.25,0.15,0.5,0.02,0.15,0.03,0.8
49,7,0,4,0,0.2,0,0.8,0,0.2,0,0.8
49,8,0,4,0.15,0.05,0.2,0.6,0.05,0.05,0.05,0.85
49,9,2,2,0.1,0.4,0.1,0.4,0.03,0.09,0.03,0.85
49,10,0,4,0.05,0.15,0.05,0.75,0.03,0.03,0.04,0.9
50,1,2,4,0.1,0.18,0.32,0.4,0.1,0.18,0.24,0.48
50,2,2,4,0.07,0.16,0.32,0.45,0.09,0.1,0.27,0.54
50,3,6,1,0.17,0.13,0.35,0.35,0.14,0.06,0.32,0.48
50,4,1,4,0.12,0.21,0.28,0.39,0.14,0.2,0.22,0.44
50,5,3,2,0.35,0.25,0.05,0.35,0.23,0.23,0.09,0.45
50,6,4,2,0.17,0.28,0.22,0.33,0.12,0.26,0.11,0.51
50,7,0,4,0.06,0.31,0.13,0.5,0.02,0.3,0.08,0.6
50,8,0,4,0.13,0.2,0.28,0.39,0,0.25,0.25,0.5
50,9,3,2,0.21,0.3,0.2,0.29,0.13,0.28,0.07,0.52
50,10,0,4,0.2,0.2,0.2,0.4,0.1,0.2,0.2,0.5
51,1,0,4,0.19,0.24,0.2,0.37,0.15,0.22,0.19,0.44
51,2,0,4,0.15,0.2,0.25,0.4,0.14,0.19,0.22,0.45
51,3,5,1,0.09,0.22,0.26,0.43,0.08,0.18,0.21,0.53
51,4,0,4,0.09,0.27,0.21,0.43,0.08,0.18,0.17,0.57
51,5,4,2,0.25,0.23,0.1,0.42,0.22,0.2,0.08,0.5
51,6,4,2,0.15,0.25,0.2,0.4,0.15,0.2,0.15,0.5
51,7,0,4,0.04,0.37,0.07,0.52,0.04,0.27,0.07,0.62
51,8,0,4,0.16,0.23,0.15,0.46,0.11,0.25,0.14,0.5
51,9,3,2,0.18,0.28,0.15,0.39,0.18,0.2,0.15,0.47
51,10,0,4,0.1,0.25,0.25,0.4,0.1,0.2,0.2,0.5
52,1,0,4,0.1,0.25,0.15,0.5,0,0,0,1
52,2,0,4,0.05,0.1,0.15,0.7,0,0,0.05,0.95
52,3,6,1,0.06,0.12,0.29,0.53,0,0.25,0,0.75
52,4,0,4,0.1,0.25,0.25,0.4,0,0,0,1
52,5,6,2,0.25,0.15,0.1,0.5,0,0,0,1
52,6,5,2,0.09,0.19,0.15,0.57,0,0.1,0.05,0.85
52,7,1,4,0.14,0.27,0.17,0.42,0.12,0.21,0.13,0.54
52,8,1,4,0.14,0.24,0.12,0.5,0,0.15,0,0.85
52,9,5,2,0.1,0.36,0.18,0.36,0,0.4,0,0.6
52,10,0,4,0.05,0.2,0.25,0.5,0,0,0,1
53,1,0,4,0.07,0.23,0.22,0.48,0.07,0.23,0.22,0.48
53,2,1,4,0.12,0.25,0.25,0.38,0.12,0.25,0.25,0.38
53,3,6,1,0.3,0.11,0.3,0.29,0.3,0.11,0.3,0.29
53,4,3,4,0.18,0.27,0.18,0.37,0.18,0.27,0.18,0.37
53,5,2,2,0.2,0.19,0.19,0.42,0.2,0.19,0.19,0.42
53,6,2,2,0.18,0.33,0.18,0.31,0.15,0.32,0.22,0.31
53,7,1,4,0.08,0.27,0.11,0.54,0.04,0.29,0.11,0.56
53,8,1,4,0.03,0.19,0.11,0.67,0.03,0.19,0.11,0.67
53,9,2,2,0.13,0.39,0.05,0.43,0.16,0.16,0.16,0.52
53,10,1,4,0.13,0.13,0.13,0.61,0.13,0.13,0.13,0.61
54,1,3,4,0.08,0.16,0.26,0.5,0.08,0.16,0.26,0.5
54,2,3,4,0,0,0,1,0,0,0,1
54,3,6,1,0,0,0.01,0.99,0,0,0,1
54,4,4,4,0.05,0.05,0.15,0.75,0.05,0,0.05,0.9
54,5,6,2,0.3,0,0,0.7,0.05,0,0,0.95
54,6,5,2,0,0.75,0,0.25,0,0,0,1
54,7,3,4,0,0,0,1,0,0,0,1
54,8,5,4,0.25,0.25,0.25,0.25,0,0.75,0,0.25
54,9,6,2,0.25,0.25,0.25,0.25,0,0,0,1
54,10,1,4,0,0,0,1,0,0,0,1
55,1,1,4,0,0,0.5,0.5,0.25,0.25,0.5,0
55,2,1,4,0,0.5,0,0.5,0,0,0,1
55,3,6,1,0,0,0.5,0.5,0,0,0,1
55,4,1,4,0,0,0.5,0.5,0,0,0,1
55,5,5,2,0.5,0,0,0.5,0.25,0.25,0,0.5
55,6,3,2,0,0,0,1,0,0,0,1
55,7,1,4,0,0,0,1,0,0,0,1
55,8,1,4,0,0.3,0,0.7,0,0.3,0,0.7
55,9,4,2,0,0.3,0,0.7,0,0.3,0,0.7
55,10,0,4,0,0,0,1,0,0,0,1
56,1,1,4,0.21,0.3,0.07,0.42,0.15,0.22,0.04,0.59
56,2,1,4,0.04,0.1,0.16,0.7,0.04,0.04,0.13,0.79
56,3,6,1,0.02,0.2,0.05,0.73,0.02,0.1,0.05,0.83
56,4,1,4,0.06,0.12,0.2,0.62,0.06,0.09,0.13,0.72
56,5,5,2,0.19,0.04,0.11,0.66,0.18,0.04,0.1,0.68
56,6,4,2,0.04,0.29,0.11,0.56,0.11,0.22,0.11,0.56
56,7,1,4,0.05,0.14,0.04,0.77,0.05,0.14,0.04,0.77
56,8,1,4,0.05,0.24,0.11,0.6,0.05,0.21,0.1,0.64
56,9,4,2,0.04,0.32,0.12,0.52,0.05,0.2,0.14,0.61
56,10,0,4,0.07,0.2,0.13,0.6,0.07,0.2,0.13,0.6
57,1,0,4,0.12,0.13,0.25,0.5,0.12,0.13,0.25,0.5
57,2,0,4,0,0.2,0.2,0.6,0.15,0.15,0.2,0.5
57,3,6,1,0,0.2,0.3,0.5,0,0.2,0.3,0.5
57,4,0,4,0.11,0.1,0.4,0.39,0.11,0.1,0.4,0.39
57,5,6,2,0.15,0.06,0.05,0.74,0.05,0.03,0.05,0.87
57,6,3,2,0,0.5,0,0.5,0,0.5,0,0.5
57,7,0,4,0,0.15,0,0.85,0,0.15,0,0.85
57,8,0,4,0,0,0.5,0.5,0,0,0.25,0.75
57,9,1,2,0,0.42,0.16,0.42,0,0.13,0.1,0.77
57,10,0,4,0,0.03,0.03,0.94,0,0,0,1
58,1,1,4,0.2,0.06,0.15,0.59,0.1,0.18,0.09,0.63
58,2,1,4,0.05,0.05,0.2,0.7,0.05,0.05,0.1,0.8
58,3,6,1,0.05,0.15,0.4,0.4,0.05,0.05,0.1,0.8
58,4,2,4,0.06,0.21,0.21,0.52,0.06,0.21,0.21,0.52
58,5,4,2,0.26,0.11,0.07,0.56,0.2,0.05,0.05,0.7
58,6,4,2,0.25,0.05,0.1,0.6,0.05,0.1,0.15,0.7
58,7,2,4,0.1,0.18,0.09,0.63,0,0.3,0.05,0.65
58,8,1,4,0,0.2,0.1,0.7,0,0.2,0,0.8
58,9,2,2,0.1,0.2,0.1,0.6,0,0.3,0.1,0.6
58,10,1,4,0.05,0.25,0.1,0.6,0.05,0.3,0.05,0.6
59,1,1,4,0.1,0.25,0.25,0.4,0.1,0.2,0.2,0.5
59,2,1,4,0.1,0.2,0.2,0.5,0.1,0.15,0.15,0.6
59,3,6,1,0.05,0.15,0.3,0.5,0.05,0.1,0.25,0.6
59,4,1,4,0.1,0.25,0.25,0.4,0.1,0.2,0.2,0.5
59,5,5,2,0.25,0.15,0.1,0.5,0.2,0.15,0.05,0.6
59,6,5,2,0.06,0.25,0.2,0.49,0.05,0.2,0.15,0.6
59,7,1,4,0.05,0.25,0.15,0.55,0.05,0.24,0.1,0.61
59,8,2,4,0.15,0.3,0.15,0.4,0.1,0.3,0.1,0.5
59,9,4,2,0.15,0.3,0.2,0.35,0.1,0.3,0.15,0.45
59,10,1,4,0.05,0.2,0.2,0.55,0.05,0.15,0.15,0.65
60,1,0,4,0.12,0.26,0.17,0.45,0.2,0.2,0.2,0.4
60,2,0,4,0.1,0.2,0.25,0.45,0.1,0.15,0.25,0.5
60,3,6,1,0.1,0.1,0.4,0.4,0,0,0.34,0.66
60,4,1,4,0.1,0.25,0.25,0.4,0.1,0.24,0.22,0.44
60,5,6,2,0.2,0.1,0.1,0.6,0.2,0.1,0.1,0.6
60,6,2,2,0.11,0.35,0.2,0.34,0.07,0.24,0.23,0.46
60,7,0,4,0.11,0.27,0.09,0.53,0,0.31,0.09,0.6
60,8,2,4,0.25,0.25,0.25,0.25,0.2,0.22,0.2,0.38
60,9,3,2,0.11,0.1,0.3,0.49,0.11,0.16,0.18,0.55
60,10,0,4,0.1,0.25,0.24,0.41,0,0.26,0.24,0.5
61,1,0,4,0.03,0.14,0.14,0.69,0.02,0.09,0.09,0.8
61,2,0,4,0.06,0.18,0.18,0.58,0.01,0.05,0.05,0.89
61,3,5,1,0.15,0.15,0.35,0.35,0.05,0.05,0.2,0.7
61,4,0,4,0.1,0.1,0.2,0.6,0.07,0.08,0.15,0.7
61,5,4,2,0.3,0.15,0.15,0.4,0.15,0.15,0.15,0.55
61,6,3,2,0.05,0.25,0.1,0.6,0.05,0.2,0.1,0.65
61,7,0,4,0.05,0.15,0.05,0.75,0.01,0.18,0.01,0.8
61,8,1,4,0.1,0.2,0.1,0.6,0.05,0.25,0.05,0.65
61,9,3,2,0.15,0.3,0.15,0.4,0.05,0.25,0.15,0.55
61,10,1,4,0.1,0.2,0.2,0.5,0.05,0.2,0.2,0.55
62,1,0,4,0.1,0.25,0.25,0.4,0.05,0.05,0.3,0.6
62,2,1,4,0.14,0.23,0.27,0.36,0.1,0.25,0.25,0.4
62,3,6,1,0.1,0.15,0.35,0.4,0.1,0.15,0.3,0.45
62,4,1,4,0.12,0.18,0.3,0.4,0.1,0.15,0.25,0.5
62,5,5,2,0.25,0.15,0.1,0.5,0.2,0.1,0.05,0.65
62,6,4,2,0.05,0.23,0.22,0.5,0.06,0.11,0.1,0.73
62,7,0,4,0.05,0.3,0.05,0.6,0.05,0.3,0.05,0.6
62,8,1,4,0.15,0.25,0.2,0.4,0.15,0.25,0.2,0.4
62,9,3,2,0.15,0.3,0.2,0.35,0.05,0.25,0.1,0.6
62,10,0,4,0.1,0.15,0.15,0.6,0.1,0.15,0.15,0.6
63,1,0,4,0,0.12,0.33,0.55,0.03,0.15,0.27,0.55
63,2,0,4,0.04,0.23,0.23,0.5,0.04,0.23,0.23,0.5
63,3,6,1,0,0,0.17,0.83,0,0,0.17,0.83
63,4,0,4,0,0.15,0.14,0.71,0.05,0.15,0.2,0.6
63,5,6,2,0.41,0.07,0.06,0.46,0.3,0.05,0.05,0.6
63,6,3,2,0,0.08,0.39,0.53,0.02,0.08,0.3,0.6
63,7,0,4,0,0.34,0,0.66,0,0.33,0,0.67
63,8,0,4,0.13,0.13,0.12,0.62,0.13,0.13,0.2,0.54
63,9,3,2,0.09,0.42,0.08,0.41,0.05,0.3,0.05,0.6
63,10,0,4,0.07,0.2,0.2,0.53,0.07,0.2,0.2,0.53
64,1,1,4,0.16,0.28,0.06,0.5,0.11,0.19,0.04,0.66
64,2,1,4,0.09,0.14,0.3,0.47,0.07,0.1,0.2,0.63
64,3,4,1,0.1,0.2,0.32,0.38,0.08,0.14,0.23,0.55
64,4,0,4,0.06,0.23,0.23,0.48,0.07,0.18,0.18,0.57
64,5,4,2,0.29,0.13,0.12,0.46,0.22,0.09,0.09,0.6
64,6,2,2,0.09,0.29,0.19,0.43,0.06,0.21,0.14,0.59
64,7,0,4,0.02,0.3,0.09,0.59,0.02,0.19,0.06,0.73
64,8,0,4,0.14,0.11,0.1,0.65,0.1,0.06,0.06,0.78
64,9,3,2,0.1,0.3,0.1,0.5,0.07,0.21,0.06,0.66
64,10,0,4,0.05,0.24,0.24,0.47,0.03,0.17,0.16,0.64
65,1,0,4,0.05,0.25,0.2,0.5,0.05,0.2,0.15,0.6
65,2,0,4,0.07,0.18,0.25,0.5,0.07,0.16,0.17,0.6
65,3,6,1,0.13,0.13,0.22,0.52,0.11,0.11,0.2,0.58
65,4,0,4,0.09,0.22,0.27,0.42,0.06,0.22,0.27,0.45
65,5,4,2,0.21,0.2,0.15,0.44,0.16,0.2,0.15,0.49
65,6,4,2,0.1,0.32,0.17,0.41,0.1,0.32,0.17,0.41
65,7,0,4,0.07,0.3,0.13,0.5,0.07,0.2,0.13,0.6
65,8,0,4,0.13,0.27,0.22,0.38,0.11,0.26,0.18,0.45
65,9,3,2,0.13,0.17,0.29,0.41,0.13,0.16,0.24,0.47
65,10,0,4,0.06,0.19,0.19,0.56,0.06,0.19,0.19,0.56
66,1,0,4,0.06,0.26,0.14,0.54,0.03,0.13,0.07,0.77
66,2,1,4,0.06,0.21,0.21,0.52,0.03,0.1,0.11,0.76
66,3,6,1,0.19,0.16,0.27,0.38,0.09,0.08,0.14,0.69
66,4,1,4,0.15,0.25,0.24,0.36,0.07,0.13,0.12,0.68
66,5,5,2,0.28,0.1,0.15,0.47,0.14,0.05,0.07,0.74
66,6,4,2,0.14,0.31,0.15,0.4,0.07,0.16,0.07,0.7
66,7,1,4,0.01,0.31,0.03,0.65,0,0.19,0.01,0.8
66,8,0,4,0.08,0.16,0.08,0.68,0.04,0.08,0.04,0.84
66,9,4,2,0.1,0.26,0.11,0.53,0.05,0.13,0.07,0.75
66,10,1,4,0.05,0.25,0.2,0.5,0.01,0.12,0.1,0.77
67,1,1,4,0.2,0.2,0.2,0.4,0.14,0.18,0.18,0.5
67,2,1,4,0.08,0.13,0.19,0.6,0.04,0.09,0.12,0.75
67,3,6,1,0.18,0.1,0.36,0.36,0.05,0.05,0.3,0.6
67,4,1,4,0.11,0.22,0.22,0.45,0.12,0.2,0.2,0.48
67,5,5,2,0.26,0.15,0.14,0.45,0.22,0.14,0.13,0.51
67,6,5,2,0.07,0.32,0.14,0.47,0.07,0.32,0.14,0.47
67,7,0,4,0,0.34,0.13,0.53,0,0.29,0.13,0.58
67,8,0,4,0.24,0.23,0.11,0.42,0.18,0.28,0.1,0.44
67,9,4,2,0.34,0.16,0.16,0.34,0.23,0.16,0.15,0.46
67,10,0,4,0.06,0.19,0.18,0.57,0.06,0.19,0.18,0.57
68,1,0,4,0,0.18,0.11,0.71,0,0.16,0.06,0.78
68,2,0,4,0.04,0.12,0.17,0.67,0.02,0.02,0.08,0.88
68,3,6,1,0.04,0.09,0.2,0.67,0,0,0.12,0.88
68,4,1,4,0,0.07,0.29,0.64,0,0.07,0.08,0.85
68,5,5,2,0.26,0.02,0.07,0.65,0.15,0.05,0.04,0.76
68,6,2,2,0.06,0.21,0.07,0.66,0.05,0.28,0.05,0.62
68,7,1,4,0.02,0.4,0.01,0.57,0,0.4,0.02,0.58
68,8,1,4,0.04,0.28,0.17,0.51,0.02,0.24,0.18,0.56
68,9,1,2,0.04,0.4,0.06,0.5,0.04,0.24,0.05,0.67
68,10,0,4,0,0.22,0.34,0.44,0,0.13,0.3,0.57
69,1,1,4,0.06,0.3,0.23,0.41,0.06,0.24,0.16,0.54
69,2,1,4,0.05,0.05,0.2,0.7,0.05,0.05,0.2,0.7
69,3,3,1,0.14,0.34,0.06,0.46,0.07,0.25,0.03,0.65
69,4,2,4,0.04,0.23,0.09,0.64,0.03,0.22,0.08,0.67
69,5,3,2,0.36,0.07,0.07,0.5,0.25,0.05,0.05,0.65
69,6,2,2,0.05,0.35,0.13,0.47,0,0.31,0.02,0.67
69,7,1,4,0,0.2,0.04,0.76,0,0.2,0.04,0.76
69,8,1,4,0.03,0.14,0.14,0.69,0.03,0.14,0.14,0.69
69,9,2,2,0.05,0.41,0.1,0.44,0.01,0.28,0.04,0.67
