site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_probs_time,red_tactics_probs_tactic_1,red_tactics_probs_tactic_2,red_tactics_probs_normative_tactic_1,red_tactics_probs_normative_tactic_2,red_tactics_batch_plot_trials_reviewed,red_tactics_batch_plot_trials_total,red_tactics_actual_red_tactic,bluebook_Passive_prob_1,bluebook_Aggressive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
MITRE,A-B,Model_Single,Final-Exam-1,4,1,NaN,1,1.0,0.103306224,2,1,NaN,NaN,NaN,NaN,NaN,NaN,0,Aggressive,0.4,0.7,NaN,0.55,0.44999999999999996,0.55,0.44999999999999996,0.55,0.44999999999999996,NaN,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.44999999999999996
MITRE,A-B,Model_Single,Final-Exam-1,4,2,NaN,1,1.0,0.127420121,4,1,NaN,0.99,0.01,0.6666666666666666,0.33333333333333337,0,0,Aggressive,0.5,0.8,NaN,0.5,0.5,0.6000000000000001,0.3999999999999999,0.6000000000000001,0.3999999999999999,NaN,Do_Not_Divert,-1.490319516,Divert,-0.5,Divert,-0.3999999999999999
MITRE,A-B,Model_Single,Final-Exam-1,4,3,NaN,1,0.4,0.418088005,4,0,NaN,0.6666666666666667,0.33333333333333337,0.5689655172413793,0.43103448275862066,0,0,Aggressive,0.3,0.6,NaN,0.4,0.6,0.4293103448275862,0.5706896551724139,0.4293103448275862,0.5706896551724139,NaN,Do_Not_Divert,-0.26211838400000004,Do_Not_Divert,-0.26211838400000004,Do_Not_Divert,-0.28132533455172415
MITRE,A-B,Model_Single,Final-Exam-1,4,4,NaN,1,0.4,0.448895275,3,0,NaN,0.4285714285714285,0.5714285714285714,0.39506172839506176,0.6049382716049383,0,0,Aggressive,0.2,0.5,NaN,0.37142857142857155,0.6285714285714284,0.38148148148148153,0.6185185185185185,0.38148148148148153,0.6185185185185185,NaN,Do_Not_Divert,-0.11389053000000007,Do_Not_Divert,-0.11389053000000007,Do_Not_Divert,-0.11697303722222228
MITRE,A-B,Model_Single,Final-Exam-1,4,5,NaN,1,0.7,0.35850384,5,1,NaN,0.5,0.5,0.5,0.5,0,0,Aggressive,0.3,0.6,NaN,0.44999999999999996,0.55,0.44999999999999996,0.55,0.44999999999999996,0.55,NaN,Do_Not_Divert,-0.6367327199999998,Divert,-0.55,Divert,-0.55
MITRE,A-B,Model_Single,Final-Exam-1,4,6,NaN,1,0.4,0.334037971,5,0,NaN,0.4,0.6,0.3350803017381565,0.6649196982618435,0,0,Aggressive,0.3,0.6,NaN,0.48,0.52,0.499475909478553,0.500524090521447,0.499475909478553,0.500524090521447,NaN,Do_Not_Divert,-0.7966177392,Divert,-0.52,Divert,-0.500524090521447
MITRE,A-B,Model_Single,Final-Exam-1,4,7,NaN,1,0.7,0.343385567,3,0,NaN,0.5,0.5,0.46703522362142746,0.5329647763785725,0,0,Aggressive,0.2,0.5,NaN,0.35,0.65,0.3598894329135718,0.6401105670864282,0.3598894329135718,0.6401105670864282,NaN,Do_Not_Divert,-0.32889030929999996,Do_Not_Divert,-0.32889030929999996,Do_Not_Divert,-0.3381832768707035
MITRE,A-B,Model_Single,Final-Exam-1,4,8,NaN,1,0.9,0.330426676,3,1,NaN,0.5263157894736842,0.4736842105263158,0.5722369156168646,0.42776308438313543,0,0,Aggressive,0.2,0.5,NaN,0.34210526315789475,0.6578947368421052,0.3283289253149406,0.6716710746850594,0.3283289253149406,0.6716710746850594,NaN,Do_Not_Divert,-0.34807155978947374,Do_Not_Divert,-0.34807155978947374,Do_Not_Divert,-0.3340549633860134
MITRE,A-B,Model_Single,Final-Exam-1,4,9,NaN,1,0.4,0.244511552,3,1,NaN,0.4878048780487805,0.5121951219512194,0.3695551793135295,0.6304448206864706,0,0,Aggressive,0.4,0.7,NaN,0.5536585365853659,0.44634146341463404,0.5891334462059412,0.4108665537940588,0.5891334462059412,0.4108665537940588,NaN,Divert,-0.4463414634146341,Divert,-0.4463414634146341,Divert,-0.4108665537940588
MITRE,A-B,Model_Single,Final-Exam-1,4,10,NaN,1,0.4,0.180910849,4,1,NaN,0.4285714285714285,0.5714285714285714,0.25190120501409324,0.7480987949859068,NaN,9,Aggressive,0.5,0.8,NaN,0.6714285714285715,0.32857142857142846,0.724429638495772,0.275570361504228,0.724429638495772,0.275570361504228,NaN,Divert,-0.3285714285714285,Divert,-0.3285714285714285,Divert,-0.275570361504228
MITRE,A-B,Model_Single,Final-Exam-1,4,11,NaN,1,0.4,0.259079814,3,0,NaN,0.4117647058823529,0.5882352941176471,0.18173091064160046,0.8182690893583996,0,0,Aggressive,0.2,0.5,NaN,0.37647058823529406,0.6235294117647059,0.4454807268075199,0.5545192731924802,0.4454807268075199,0.5545192731924802,NaN,Do_Not_Divert,-0.5441961848470587,Do_Not_Divert,-0.5441961848470587,Divert,-0.5545192731924802
MITRE,A-B,Model_Single,Final-Exam-1,4,12,NaN,1,0.4,0.144246285,2,0,NaN,0.3835616438356164,0.6164383561643836,0.08868130828714302,0.9113186917128571,0,0,Passive,0.4,0.7,NaN,0.5849315068493152,0.41506849315068484,0.6733956075138571,0.3266043924861429,0.6733956075138571,0.3266043924861429,NaN,Divert,-0.41506849315068484,Divert,-0.41506849315068484,Divert,-0.3266043924861429
MITRE,A-B,Model_Single,Final-Exam-1,4,13,NaN,1,0.7,0.457474017,2,0,NaN,0.4444444444444444,0.5555555555555556,0.16266219566505585,0.8373378043349442,0,0,Passive,0.2,0.5,NaN,0.3666666666666667,0.6333333333333333,0.4512013413004832,0.5487986586995168,0.4512013413004832,0.5487986586995168,NaN,Do_Not_Divert,-0.062371441733333324,Do_Not_Divert,-0.062371441733333324,Do_Not_Divert,-0.07675112227888617
MITRE,A-B,Model_Single,Final-Exam-1,4,14,NaN,1,0.9,0.199092804,4,0,NaN,0.46601941747572817,0.5339805825242719,0.22802413816928718,0.7719758618307128,0,0,Passive,0.5,0.8,NaN,0.6601941747572816,0.3398058252427184,0.7315927585492138,0.2684072414507862,0.7315927585492138,0.2684072414507862,NaN,Divert,-0.3398058252427184,Divert,-0.3398058252427184,Divert,-0.2684072414507862
MITRE,A-B,Model_Single,Final-Exam-1,4,15,NaN,1,1.0,0.053060838,4,0,NaN,0.49541284403669716,0.5045871559633027,0.4021510225083428,0.5978489774916572,0,0,Passive,0.5,0.8,NaN,0.651376146788991,0.348623853211009,0.6793546932474972,0.3206453067525028,0.6793546932474972,0.3206453067525028,NaN,Divert,-0.34862385321100897,Divert,-0.34862385321100897,Divert,-0.3206453067525028
MITRE,A-B,Model_Single,Final-Exam-1,4,16,NaN,1,1.0,0.23640813,5,0,NaN,0.5217391304347826,0.47826086956521746,0.6038250309390086,0.3961749690609914,0,0,Passive,0.5,0.8,NaN,0.6434782608695653,0.3565217391304347,0.6188524907182974,0.3811475092817026,0.6188524907182974,0.3811475092817026,NaN,Divert,-0.3565217391304347,Divert,-0.3565217391304347,Divert,-0.3811475092817026
MITRE,A-B,Model_Single,Final-Exam-1,4,17,NaN,1,1.0,0.35600078,3,0,NaN,0.5454545454545455,0.4545454545454546,0.7752293577981654,0.22477064220183463,0,0,Passive,0.2,0.5,NaN,0.3363636363636363,0.6636363636363637,0.2674311926605504,0.7325688073394496,0.2674311926605504,0.7325688073394496,NaN,Do_Not_Divert,-0.29061660763636354,Do_Not_Divert,-0.29061660763636354,Do_Not_Divert,-0.23105929888073384
MITRE,A-B,Model_Single,Final-Exam-1,4,18,NaN,1,1.0,0.137555109,3,1,NaN,0.5620437956204379,0.437956204379562,0.8402267226308364,0.1597732773691636,0,0,Passive,0.4,0.7,NaN,0.5313868613138687,0.4686131386861313,0.4479319832107491,0.5520680167892509,0.4479319832107491,0.5520680167892509,NaN,Divert,-0.4686131386861313,Divert,-0.4686131386861313,Divert,-0.5520680167892509
MITRE,A-B,Model_Single,Final-Exam-1,4,19,NaN,1,1.0,0.107329601,3,0,NaN,0.5962732919254659,0.40372670807453415,0.9125061491821466,0.08749385081785346,0,0,Passive,0.4,0.7,NaN,0.5211180124223602,0.4788819875776398,0.4262481552453561,0.5737518447546439,0.4262481552453561,0.5737518447546439,NaN,Divert,-0.4788819875776398,Divert,-0.4788819875776398,Divert,-0.5737518447546439
MITRE,A-B,Model_Single,Final-Exam-1,4,20,NaN,1,1.0,0.140907211,2,1,NaN,0.625668449197861,0.3743315508021391,0.9538830301030565,0.04611696989694349,NaN,19,Passive,0.4,0.7,NaN,0.5122994652406416,0.4877005347593584,0.41383509096908305,0.5861649090309169,0.41383509096908305,0.5861649090309169,NaN,Divert,-0.4877005347593584,Divert,-0.4877005347593584,Divert,-0.5861649090309169
MITRE,A-B,Model_Single,Final-Exam-1,4,21,NaN,1,0.4,0.284598402,3,0,NaN,0.5833333333333334,0.41666666666666663,0.9224533298882502,0.07754667011174983,0,0,Passive,0.2,0.5,NaN,0.325,0.675,0.22326400103352498,0.776735998966475,0.22326400103352498,0.776735998966475,NaN,Do_Not_Divert,-0.42003311610000005,Do_Not_Divert,-0.42003311610000005,Do_Not_Divert,-0.2885485355909696
MITRE,A-B,Model_Single,Final-Exam-1,4,22,NaN,1,0.7,0.130858617,3,1,NaN,0.5932203389830508,0.4067796610169491,0.9477515990816886,0.05224840091831145,0,0,Passive,0.4,0.7,NaN,0.5220338983050847,0.47796610169491527,0.4156745202754935,0.5843254797245065,0.4156745202754935,0.5843254797245065,NaN,Divert,-0.47796610169491527,Divert,-0.47796610169491527,Divert,-0.5843254797245065
MITRE,A-B,Model_Single,Final-Exam-1,4,23,NaN,1,0.9,0.440243358,4,1,NaN,0.6179775280898876,0.3820224719101124,0.9729517683696575,0.02704823163034257,0,0,Passive,0.3,0.6,NaN,0.4146067415730337,0.5853932584269663,0.30811446948910276,0.6918855305108973,0.30811446948910276,0.6918855305108973,NaN,Do_Not_Divert,-0.1982040530157304,Do_Not_Divert,-0.1982040530157304,Do_Not_Divert,-0.14729508838624195
MITRE,A-B,Model_Single,Final-Exam-1,4,24,NaN,1,0.4,0.110263115,4,0,NaN,0.5827814569536425,0.41721854304635764,0.9477459193315243,0.05225408066847577,0,0,Passive,0.5,0.8,NaN,0.6251655629139072,0.37483443708609276,0.5156762242005428,0.4843237757994572,0.5156762242005428,0.4843237757994572,NaN,Divert,-0.37483443708609276,Divert,-0.37483443708609276,Divert,-0.4843237757994572
MITRE,A-B,Model_Single,Final-Exam-1,4,25,NaN,1,0.4,0.26490062,3,0,NaN,0.5649546827794563,0.4350453172205438,0.9224533298882502,0.07754667011174982,0,0,Passive,0.2,0.5,NaN,0.33051359516616313,0.6694864048338369,0.22326400103352498,0.776735998966475,0.22326400103352498,0.776735998966475,NaN,Do_Not_Divert,-0.46622124783081564,Do_Not_Divert,-0.46622124783081564,Do_Not_Divert,-0.3149353693158065
MITRE,A-B,Model_Single,Final-Exam-1,4,26,NaN,1,0.7,0.180130536,4,0,NaN,0.5730337078651685,0.4269662921348314,0.94774154731686,0.0522584526831401,0,0,Passive,0.5,0.8,NaN,0.6280898876404495,0.3719101123595505,0.5156775358049421,0.48432246419505787,0.5156775358049421,0.48432246419505787,NaN,Divert,-0.3719101123595505,Divert,-0.3719101123595505,Divert,-0.48432246419505787
MITRE,A-B,Model_Single,Final-Exam-1,4,27,NaN,1,0.9,0.327865382,4,0,NaN,0.5869565217391305,0.4130434782608695,0.976205885458022,0.023794114541978044,0,0,Passive,0.3,0.6,NaN,0.42391304347826086,0.5760869565217391,0.3071382343625934,0.6928617656374065,0.3071382343625934,0.6928617656374065,NaN,Do_Not_Divert,-0.5837608784347826,Divert,-0.5760869565217391,Do_Not_Divert,-0.42295298116159596
MITRE,A-B,Model_Single,Final-Exam-1,4,28,NaN,1,1.0,0.422529908,4,0,NaN,0.6068796068796068,0.39312039312039304,0.9861757302883509,0.013824269711649052,0,0,Passive,0.3,0.6,NaN,0.41793611793611796,0.582063882063882,0.30414728091349474,0.6958527190865053,0.30414728091349474,0.6958527190865053,NaN,Do_Not_Divert,-0.25902039605307126,Do_Not_Divert,-0.25902039605307126,Do_Not_Divert,-0.18849854267134622
MITRE,A-B,Model_Single,Final-Exam-1,4,29,NaN,1,1.0,0.420276672,4,0,NaN,0.625,0.375,0.9900000000000001,0.01,0,0,Passive,0.3,0.6,NaN,0.4125,0.5875,0.30239892565143656,0.6976010743485634,0.30239892565143656,0.6976010743485634,NaN,Do_Not_Divert,-0.26308698239999995,Do_Not_Divert,-0.26308698239999995,Do_Not_Divert,-0.19286598989245668
MITRE,A-B,Model_Single,Final-Exam-1,4,30,NaN,1,1.0,0.085675081,4,0,NaN,0.6415478615071283,0.35845213849287166,0.9900000000000001,0.01,NaN,29,Passive,0.5,0.8,NaN,0.6075356415478617,0.39246435845213834,0.5013839425874788,0.49861605741252124,0.5013839425874788,0.49861605741252124,NaN,Divert,-0.39246435845213834,Divert,-0.39246435845213834,Divert,-0.49861605741252124
